"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20220101","5호선","김포공항","5736","5212","20220104",""
"20220101","5호선","개화산","2253","2366","20220104",""
"20220101","5호선","방화","2873","2870","20220104",""
"20220101","4호선","쌍문","11661","11083","20220104",""
"20220101","4호선","창동","11195","12193","20220104",""
"20220101","4호선","노원","9287","10239","20220104",""
"20220101","4호선","상계","8017","7693","20220104",""
"20220101","4호선","당고개","5762","5674","20220104",""
"20220101","4호선","남태령","437","372","20220104",""
"20220101","4호선","사당","10613","9321","20220104",""
"20220101","4호선","총신대입구(이수)","7163","7857","20220104",""
"20220101","4호선","동작(현충원)","766","802","20220104",""
"20220101","4호선","이촌(국립중앙박물관)","2154","2461","20220104",""
"20220101","4호선","신용산","5930","6093","20220104",""
"20220101","4호선","삼각지","1657","2037","20220104",""
"20220101","2호선","충정로(경기대입구)","2661","2761","20220104",""
"20220101","2호선","용답","1334","1385","20220104",""
"20220101","2호선","신답","512","551","20220104",""
"20220101","2호선","신설동","1801","1806","20220104",""
"20220101","2호선","도림천","332","348","20220104",""
"20220101","2호선","양천구청","2299","2518","20220104",""
"20220101","2호선","신정네거리","3834","4073","20220104",""
"20220101","2호선","용두(동대문구청)","889","882","20220104",""
"20220101","3호선","지축","1580","1532","20220104",""
"20220101","3호선","구파발","8761","9006","20220104",""
"20220101","3호선","연신내","16671","15993","20220104",""
"20220101","3호선","불광","7261","8298","20220104",""
"20220101","3호선","녹번","5319","4904","20220104",""
"20220101","3호선","홍제","7002","6640","20220104",""
"20220101","3호선","무악재","1416","1550","20220104",""
"20220101","3호선","독립문","3120","3377","20220104",""
"20220101","3호선","경복궁(정부서울청사)","7916","8217","20220104",""
"20220101","3호선","안국","6901","7218","20220104",""
"20220101","3호선","종로3가","3034","4181","20220104",""
"20220101","3호선","을지로3가","2345","2163","20220104",""
"20220101","3호선","동대입구","3319","3865","20220104",""
"20220101","3호선","약수","4669","4528","20220104",""
"20220101","3호선","금호","2920","2819","20220104",""
"20220101","3호선","옥수","3543","3641","20220104",""
"20220101","3호선","압구정","7726","7982","20220104",""
"20220101","3호선","신사","9269","9133","20220104",""
"20220101","3호선","잠원","1488","1587","20220104",""
"20220101","3호선","고속터미널","21392","21318","20220104",""
"20220101","3호선","교대(법원.검찰청)","2419","1533","20220104",""
"20220101","3호선","남부터미널(예술의전당)","8813","8988","20220104",""
"20220101","3호선","양재(서초구청)","8646","9105","20220104",""
"20220101","3호선","매봉","2829","2774","20220104",""
"20220101","3호선","도곡","1330","1263","20220104",""
"20220101","3호선","대치","4906","5067","20220104",""
"20220101","4호선","숙대입구(갈월)","4439","4172","20220104",""
"20220101","4호선","서울역","3123","6657","20220104",""
"20220101","4호선","회현(남대문시장)","6552","7068","20220104",""
"20220101","4호선","명동","12174","12386","20220104",""
"20220101","4호선","충무로","6117","5834","20220104",""
"20220101","4호선","동대문역사문화공원(DDP)","6641","5631","20220104",""
"20220101","4호선","동대문","4370","4250","20220104",""
"20220101","4호선","혜화","16405","16577","20220104",""
"20220101","4호선","한성대입구(삼선교)","5709","5507","20220104",""
"20220101","4호선","성신여대입구(돈암)","9522","9234","20220104",""
"20220101","4호선","길음","7240","7189","20220104",""
"20220101","4호선","미아사거리","11557","11381","20220104",""
"20220101","4호선","미아(서울사이버대학)","5820","5523","20220104",""
"20220101","4호선","수유(강북구청)","15534","15487","20220104",""
"20220101","3호선","오금","1789","1782","20220104",""
"20220101","3호선","경찰병원","2071","2017","20220104",""
"20220101","3호선","가락시장","2769","2734","20220104",""
"20220102","4호선","노원","10630","11595","20220105",""
"20220102","2호선","시청","4292","3507","20220105",""
"20220102","1호선","청량리(서울시립대입구)","10719","10816","20220105",""
"20220102","1호선","제기동","7793","8559","20220105",""
"20220102","1호선","신설동","5989","6218","20220105",""
"20220102","1호선","종로5가","7065","7156","20220105",""
"20220102","1호선","종로3가","11357","10036","20220105",""
"20220102","1호선","종각","10056","8862","20220105",""
"20220102","1호선","시청","5933","5744","20220105",""
"20220102","1호선","동묘앞","10028","10292","20220105",""
"20220102","1호선","서울역","26464","20031","20220105",""
"20220102","8호선","신흥","2385","2611","20220105",""
"20220102","1호선","동대문","7925","7654","20220105",""
"20220102","중앙선","지평","36","22","20220105",""
"20220102","중앙선","용문","1489","1064","20220105",""
"20220102","중앙선","원덕","266","200","20220105",""
"20220102","중앙선","양평","1772","1522","20220105",""
"20220102","중앙선","오빈","176","147","20220105",""
"20220102","중앙선","아신","362","320","20220105",""
"20220102","중앙선","국수","418","329","20220105",""
"20220102","중앙선","신원","137","103","20220105",""
"20220102","중앙선","양수","1210","1140","20220105",""
"20220102","중앙선","운길산","656","589","20220105",""
"20220102","중앙선","팔당","909","949","20220105",""
"20220102","중앙선","도심","1013","881","20220105",""
"20220102","중앙선","덕소","2794","2753","20220105",""
"20220102","중앙선","양정","345","287","20220105",""
"20220102","중앙선","도농","4316","4257","20220105",""
"20220102","중앙선","구리","6322","6649","20220105",""
"20220102","중앙선","양원","805","821","20220105",""
"20220102","중앙선","망우","3998","4088","20220105",""
"20220102","중앙선","상봉(시외버스터미널)","3269","3309","20220105",""
"20220102","중앙선","중랑","2812","2804","20220105",""
"20220102","중앙선","회기","11714","12684","20220105",""
"20220102","장항선","신창(순천향대)","709","864","20220105",""
"20220102","장항선","온양온천","2973","2960","20220105",""
"20220102","장항선","배방","634","706","20220105",""
"20220102","장항선","탕정","229","282","20220105",""
"20220102","장항선","아산","3102","1797","20220105",""
"20220102","장항선","쌍용(나사렛대)","1021","983","20220105",""
"20220102","장항선","봉명","439","443","20220105",""
"20220102","일산선","대화","5218","4771","20220105",""
"20220102","일산선","주엽","3930","3869","20220105",""
"20220102","일산선","정발산","4426","4484","20220105",""
"20220102","일산선","마두","2848","2806","20220105",""
"20220102","일산선","백석","4966","4906","20220105",""
"20220102","일산선","대곡","795","635","20220105",""
"20220102","일산선","화정","8254","8554","20220105",""
"20220102","일산선","원당","5141","5017","20220105",""
"20220102","일산선","삼송","9297","9094","20220105",""
"20220102","일산선","지축","1","0","20220105",""
"20220102","일산선","원흥","4529","4442","20220105",""
"20220102","우이신설선","신설동","1028","957","20220105",""
"20220102","우이신설선","보문","810","823","20220105",""
"20220102","우이신설선","성신여대입구(돈암)","2015","2262","20220105",""
"20220102","우이신설선","정릉","2259","2013","20220105",""
"20220102","우이신설선","북한산보국문","3071","2933","20220105",""
"20220102","우이신설선","솔샘","2444","2286","20220105",""
"20220102","우이신설선","삼양사거리","1294","1316","20220105",""
"20220102","우이신설선","삼양","1053","1049","20220105",""
"20220102","우이신설선","화계","1813","1727","20220105",""
"20220102","우이신설선","가오리","2048","1952","20220105",""
"20220102","우이신설선","4.19민주묘지","1617","1422","20220105",""
"20220102","우이신설선","솔밭공원","1250","1206","20220105",""
"20220102","우이신설선","북한산우이","2398","2469","20220105",""
"20220102","안산선","수리산","1707","1701","20220105",""
"20220102","안산선","오이도","4978","4911","20220105",""
"20220102","안산선","정왕","4372","4918","20220105",""
"20220102","안산선","신길온천","991","896","20220105",""
"20220102","안산선","안산","8478","7527","20220105",""
"20220102","안산선","초지","2001","1852","20220105",""
"20220102","안산선","고잔","3616","3179","20220105",""
"20220102","안산선","중앙","10335","9847","20220105",""
"20220102","안산선","한대앞","4433","4229","20220105",""
"20220102","안산선","상록수","7844","7605","20220105",""
"20220102","안산선","반월","2035","2075","20220105",""
"20220102","안산선","대야미","2394","2096","20220105",""
"20220102","안산선","산본","7632","6913","20220105",""
"20220102","수인선","인천","940","1350","20220105",""
"20220102","수인선","신포","1032","987","20220105",""
"20220102","수인선","숭의","1781","1633","20220105",""
"20220102","수인선","인하대","2630","2609","20220105",""
"20220102","수인선","송도","1304","1315","20220105",""
"20220102","수인선","연수","2541","2502","20220105",""
"20220102","수인선","원인재","2575","2693","20220105",""
"20220102","수인선","남동인더스파크","414","466","20220105",""
"20220102","수인선","호구포","1681","1755","20220105",""
"20220102","수인선","인천논현","2607","2802","20220105",""
"20220102","수인선","소래포구","3674","3507","20220105",""
"20220102","수인선","월곶","1497","1459","20220105",""
"20220102","수인선","달월","33","36","20220105",""
"20220102","수인선","사리","2336","1876","20220105",""
"20220102","수인선","야목","173","144","20220105",""
"20220102","수인선","어천","404","549","20220105",""
"20220102","수인선","오목천","1263","1354","20220105",""
"20220102","수인선","고색","1479","1583","20220105",""
"20220102","분당선","매교","1181","1214","20220105",""
"20220102","분당선","수원시청","6127","6320","20220105",""
"20220102","분당선","매탄권선","2188","2179","20220105",""
"20220102","분당선","망포","5471","6140","20220105",""
"20220102","분당선","영통","4147","4351","20220105",""
"20220102","분당선","청명","1723","1753","20220105",""
"20220102","분당선","상갈","2507","2595","20220105",""
"20220102","분당선","기흥","4334","4047","20220105",""
"20220102","분당선","신갈","1669","1739","20220105",""
"20220102","분당선","구성","2122","2214","20220105",""
"20220102","분당선","죽전","7083","8152","20220105",""
"20220102","분당선","보정","1000","965","20220105",""
"20220102","분당선","이매","2819","2981","20220105",""
"20220102","분당선","오리","4600","4018","20220105",""
